3.320000000000000000e+03;6.270000000000000000e+02;3.500000000000000000e+01
2.113000000000000000e+03;6.270000000000000000e+02;3.200999999999999801e+01
2.109000000000000000e+03;6.270000000000000000e+02;3.200000000000000000e+01
2.113000000000000000e+03;6.270000000000000000e+02;3.100000000000000000e+01
2.113000000000000000e+03;6.270000000000000000e+02;2.800000000000000000e+01
2.113000000000000000e+03;6.270000000000000000e+02;2.500000000000000000e+01
2.479000000000000000e+03;6.270000000000000000e+02;2.100000000000000000e+01
1.739000000000000000e+03;6.270000000000000000e+02;2.051000000000000156e+01
2.007000000000000000e+03;6.270000000000000000e+02;2.000000000000000000e+01
2.007000000000000000e+03;6.270000000000000000e+02;1.500000000000000000e+01
1.535000000000000000e+03;6.270000000000000000e+02;1.000999999999999979e+01
1.535000000000000000e+03;6.270000000000000000e+02;6.519999999999999574e+00
1.024000000000000000e+03;6.270000000000000000e+02;5.009999999999999787e+00
6.330000000000000000e+02;6.260000000000000000e+02;6.000000000000000000e+01
8.260000000000000000e+02;6.260000000000000000e+02;5.599000000000000199e+01
6.330000000000000000e+02;6.260000000000000000e+02;5.000000000000000000e+01
2.843000000000000000e+03;6.260000000000000000e+02;4.000000000000000000e+01
1.018000000000000000e+03;6.260000000000000000e+02;3.000000000000000000e+01
6.900000000000000000e+02;6.260000000000000000e+02;3.000000000000000000e+01
1.904000000000000000e+03;6.260000000000000000e+02;2.500000000000000000e+01
7.700000000000000000e+02;6.260000000000000000e+02;2.000000000000000000e+01
2.956000000000000000e+03;6.260000000000000000e+02;1.500000000000000000e+01
3.690000000000000000e+02;6.260000000000000000e+02;5.000000000000000000e+00
2.999000000000000000e+03;6.250000000000000000e+02;1.500000000000000000e+02
3.187000000000000000e+03;6.250000000000000000e+02;1.500000000000000000e+02
3.187000000000000000e+03;6.250000000000000000e+02;1.450000000000000000e+02
2.999000000000000000e+03;6.250000000000000000e+02;1.400000000000000000e+02
2.705000000000000000e+03;6.250000000000000000e+02;1.400000000000000000e+02
2.705000000000000000e+03;6.250000000000000000e+02;1.300000000000000000e+02
2.999000000000000000e+03;6.250000000000000000e+02;1.300000000000000000e+02
2.999000000000000000e+03;6.250000000000000000e+02;1.100000000000000000e+02
1.320000000000000000e+02;6.250000000000000000e+02;9.000000000000000000e+01
3.029000000000000000e+03;6.250000000000000000e+02;8.500000000000000000e+01
2.315000000000000000e+03;6.250000000000000000e+02;7.800000000000000000e+01
2.315000000000000000e+03;6.250000000000000000e+02;7.550000000000000000e+01
2.315000000000000000e+03;6.250000000000000000e+02;7.200000000000000000e+01
4.660000000000000000e+02;6.250000000000000000e+02;7.000000000000000000e+01
2.315000000000000000e+03;6.250000000000000000e+02;6.010000000000000142e+01
1.830000000000000000e+02;6.240000000000000000e+02;1.500000000000000000e+02
1.830000000000000000e+02;6.240000000000000000e+02;1.400000000000000000e+02
1.812000000000000000e+03;6.240000000000000000e+02;1.350000000000000000e+02
1.812000000000000000e+03;6.240000000000000000e+02;1.300000000000000000e+02
1.812000000000000000e+03;6.240000000000000000e+02;1.225000000000000000e+02
1.830000000000000000e+02;6.240000000000000000e+02;1.200000000000000000e+02
1.812000000000000000e+03;6.240000000000000000e+02;1.200000000000000000e+02
1.812000000000000000e+03;6.240000000000000000e+02;1.100000000000000000e+02
1.812000000000000000e+03;6.240000000000000000e+02;1.050000000000000000e+02
1.812000000000000000e+03;6.240000000000000000e+02;1.000000000000000000e+02
1.830000000000000000e+02;6.240000000000000000e+02;1.000000000000000000e+02
